Date,Open,High,Low,Close,Adj Close,Volume
2023-01-10,1343.217896,1365.652344,1338.479248,1356.823608,1356.823608,202
2023-01-11,1356.823608,1362.893799,1350.429932,1359.651978,1359.651978,0
2023-01-12,1359.651978,1456.070801,1359.651978,1437.831787,1437.831787,9494
2023-01-13,1437.889648,1484.164185,1424.052979,1474.846191,1474.846191,0
2023-01-14,1474.899292,1587.535034,1474.073364,1572.589722,1572.589722,1566
2023-01-15,1572.802734,1582.166626,1540.781982,1572.452637,1572.452637,6233
2023-01-16,1573.403320,1622.267578,1548.782104,1600.961914,1600.961914,0
2023-01-17,1600.961914,1600.961914,1600.544922,1600.544922,1600.544922,0
2023-01-18,1600.544922,1627.521606,1524.329590,1532.420166,1532.420166,64381
2023-01-19,1533.787476,1586.283569,1532.286011,1578.291992,1578.291992,10621
2023-01-20,1578.584351,1689.847046,1570.309814,1689.847046,1689.847046,7114
2023-01-21,1690.477539,1702.279663,1647.966797,1652.133911,1652.133911,17130
2023-01-22,1653.265259,1689.380249,1636.675293,1656.248779,1656.248779,1648
2023-01-23,1655.254272,1673.114136,1625.858154,1660.659546,1660.659546,4374
2023-01-24,1659.840820,1677.575562,1577.783569,1584.857544,1584.857544,41267
2023-01-25,1584.922485,1663.738403,1554.162476,1640.320679,1640.320679,138574
2023-01-26,1641.179932,1656.603638,1612.447510,1630.644653,1630.644653,30839
2023-01-27,1629.918335,1647.379395,1589.096313,1625.682617,1625.682617,49504
2023-01-28,1625.464600,1634.184082,1590.786011,1601.993164,1601.993164,2859
2023-01-29,1601.993164,1688.219360,1596.416504,1677.253662,1677.253662,815
2023-01-30,1677.436646,1678.179565,1571.905396,1597.124756,1597.124756,4284
2023-01-31,1596.610840,1629.013062,1589.208618,1612.074951,1612.074951,1193
2023-02-01,1611.298462,1674.855713,1588.863525,1669.647583,1669.647583,92834
2023-02-02,1669.601440,1753.804688,1669.601440,1680.212891,1680.212891,555311
2023-02-03,1680.845703,1706.095825,1663.449341,1701.401733,1701.401733,13113
2023-02-04,1701.507202,1731.951782,1683.114258,1703.039429,1703.039429,49812
2023-02-05,1704.203491,1710.209961,1649.395874,1668.673950,1668.673950,3540
2023-02-06,1668.849976,1694.658447,1644.945801,1653.094971,1653.094971,5328
2023-02-07,1652.119507,1715.142212,1650.314941,1711.072388,1711.072388,12003
2023-02-08,1710.151489,1736.381470,1671.978394,1689.054443,1689.054443,27781
2023-02-09,1690.615845,1695.212402,1564.645142,1578.965088,1578.965088,139856
2023-02-10,1578.890503,1588.572144,1536.241577,1550.535156,1550.535156,3088
2023-02-11,1550.259888,1577.446167,1544.029907,1574.451294,1574.451294,60200
2023-02-12,1573.991333,1578.697388,1530.491577,1548.029541,1548.029541,704
