Date,ETH.STORE,ETH staking % per day,ETH compound
07.09.2023,4.004987465,0.000107591,1.177795216
08.09.2023,4.17967589,0.00011219,1.177927352
09.09.2023,4.17967589,0.00011219,1.178059503
10.09.2023,3.776367686,0.000101562,1.178179149
11.09.2023,4.046919945,0.000108696,1.178307212
12.09.2023,3.935710474,0.000105766,1.178431836
13.09.2023,3.935710474,0.000105766,1.178556473
14.09.2023,3.909986519,0.000105087,1.178680324
15.09.2023,3.851350211,0.000103541,1.178802366
16.09.2023,3.602963511,9.69794E-05,1.178916685
17.09.2023,3.688600157,9.92433E-05,1.179033685
18.09.2023,3.688600157,9.92433E-05,1.179150696
19.09.2023,3.870781428,0.000104053,1.17927339
20.09.2023,3.839254721,0.000103222,1.179395117
21.09.2023,3.820626389,0.00010273,1.179516276
22.09.2023,3.820626389,0.00010273,1.179637447
23.09.2023,3.548225547,9.55313E-05,1.17975014
24.09.2023,3.629634038,9.76846E-05,1.179865383
25.09.2023,3.851593687,0.000103547,1.179987555
26.09.2023,3.851593687,0.000103547,1.180109739
27.09.2023,3.723711482,0.000100171,1.180227952
28.09.2023,3.723711482,0.000100171,1.180346176
29.09.2023,3.651452615,9.82615E-05,1.180462159
30.09.2023,3.572151426,9.61643E-05,1.180575677
01.10.2023,3.805418021,0.000102329,1.180696483
02.10.2023,3.89442312,0.000104677,1.180820075
03.10.2023,3.711827133,0.000099857,1.180937988
04.10.2023,3.567210349,9.60336E-05,1.181051398
05.10.2023,3.566315275,9.60099E-05,1.181164791
06.10.2023,3.566315275,9.60099E-05,1.181278194
07.10.2023,3.566315275,9.60099E-05,1.181391609
08.10.2023,3.47374167,9.35597E-05,1.181502139
09.10.2023,3.516487828,9.46914E-05,1.181614017
10.10.2023,3.51992959,9.47825E-05,1.181726014
11.10.2023,3.51992959,9.47825E-05,1.181838021
12.10.2023,3.51992959,9.47825E-05,1.181950038
13.10.2023,3.570902497,9.61313E-05,1.18206366
14.10.2023,3.388155625,9.12924E-05,1.182171574
15.10.2023,3.388155625,9.12924E-05,1.182279497
16.10.2023,3.659839086,9.84831E-05,1.182395932
17.10.2023,3.659839086,9.84831E-05,1.182512378
18.10.2023,3.516956149,9.47038E-05,1.182624366
19.10.2023,3.738317447,0.000100557,1.182743287
20.10.2023,3.637821103,9.79011E-05,1.182859079
21.10.2023,3.637821103,9.79011E-05,1.182974882
22.10.2023,3.604101655,9.70095E-05,1.183089642
23.10.2023,3.94518227,0.000106015,1.183215067
24.10.2023,3.660002872,9.84875E-05,1.183331599
25.10.2023,3.868510449,0.000103993,1.183454658
26.10.2023,3.868510449,0.000103993,1.183577729
27.10.2023,3.742380176,0.000100664,1.183696873
28.10.2023,3.608557498,9.71273E-05,1.183811842
29.10.2023,3.608557498,9.71273E-05,1.183926823
30.10.2023,3.608557498,9.71273E-05,1.184041814
31.10.2023,3.608557498,9.71273E-05,1.184156817
01.11.2023,3.608557498,9.71273E-05,1.184271831
02.11.2023,3.608557498,9.71273E-05,1.184386856
03.11.2023,3.608557498,9.71273E-05,1.184501892
04.11.2023,3.608557498,9.71273E-05,1.18461694
05.11.2023,3.608557498,9.71273E-05,1.184731999
06.11.2023,3.608557498,9.71273E-05,1.184847068
07.11.2023,3.664770264,9.86135E-05,1.18496391
08.11.2023,3.778737665,0.000101624,1.185084331
09.11.2023,3.778737665,0.000101624,1.185204764
10.11.2023,3.857942079,0.000103715,1.185327687
11.11.2023,3.857942079,0.000103715,1.185450623
12.11.2023,3.857942079,0.000103715,1.185573571
13.11.2023,4.285365754,0.000114968,1.185709874
14.11.2023,4.285365754,0.000114968,1.185846193
15.11.2023,4.285365754,0.000114968,1.185982527
16.11.2023,3.718306617,0.000100028,1.186101159
17.11.2023,3.771163437,0.000101424,1.186221458
18.11.2023,3.603433167,9.69918E-05,1.186336512
19.11.2023,3.68140191,0.000099053,1.186454022
20.11.2023,3.68140191,0.000099053,1.186571544
21.11.2023,3.803311795,0.000102273,1.186692898
22.11.2023,3.803311795,0.000102273,1.186814264
23.11.2023,3.803311795,0.000102273,1.186935643
24.11.2023,3.803311795,0.000102273,1.187057035
25.11.2023,3.803311795,0.000102273,1.187178438
26.11.2023,3.803311795,0.000102273,1.187299854
27.11.2023,3.877140254,0.000104221,1.187423596
28.11.2023,4.05106846,0.000108805,1.187552794
29.11.2023,3.913870477,0.00010519,1.187677712
30.11.2023,3.909367439,0.000105071,1.187802502
01.12.2023,3.900619034,0.00010484,1.187927032
02.12.2023,3.66325791,9.85735E-05,1.18804413
03.12.2023,3.66325791,9.85735E-05,1.188161239
