,reth_fair_value,reth_market_price,reth_premium,time
2077,1.059344710480497,1.0733021368493094,1.0131755284476587,2023-02-19T20:47:59Z
2078,1.059344710480497,1.0733021368493094,1.0131755284476587,2023-02-19T20:44:59Z
2079,1.059344710480497,1.0733021368493094,1.0131755284476587,2023-02-19T20:41:59Z
2080,1.059344710480497,1.0733021368493094,1.0131755284476587,2023-02-19T20:39:35Z
2081,1.059344710480497,1.0733021368493094,1.0131755284476587,2023-02-19T20:36:11Z
2082,1.059344710480497,1.0735112275518308,1.0133729058456413,2023-02-19T18:51:47Z
2083,1.059344710480497,1.073558025084932,1.0134170817712282,2023-02-19T18:50:47Z
2084,1.059344710480497,1.0735452502100467,1.0134050225474847,2023-02-19T17:37:11Z
2085,1.0592470324983554,1.0735050513014368,1.0134605227729099,2023-02-19T15:37:47Z
2086,1.0592470324983554,1.0735666401894886,1.0135186667999048,2023-02-19T15:28:23Z
2087,1.0592470324983554,1.0735388098442402,1.0134923930937771,2023-02-19T13:55:47Z
2088,1.0592470324983554,1.0736123721090842,1.0135618407887785,2023-02-19T11:44:23Z
2089,1.0592470324983554,1.0737001762722045,1.013644733787698,2023-02-19T11:43:23Z
2090,1.0592470324983554,1.0736828506266203,1.0136283772202,2023-02-19T11:42:23Z
2091,1.0592470324983554,1.0736828506266203,1.0136283772202,2023-02-19T10:55:59Z
2092,1.0592470324983554,1.0736162911428015,1.0135655406185606,2023-02-19T10:52:11Z
2093,1.0592470324983554,1.073668239384286,1.0136145832308037,2023-02-19T10:16:47Z
2094,1.0592470324983554,1.073668239384286,1.0136145832308037,2023-02-19T10:16:35Z
2095,1.0592470324983554,1.0735100243038993,1.013465217619636,2023-02-19T07:46:11Z
2096,1.0592470324983554,1.0730777109636342,1.013057084930092,2023-02-19T03:14:59Z
2097,1.0592470324983554,1.073121487456438,1.0130984128653713,2023-02-19T02:36:35Z
2098,1.0592470324983554,1.073121487456438,1.0130984128653713,2023-02-19T02:14:47Z
2099,1.0592470324983554,1.0732471786970728,1.0132170737978812,2023-02-19T01:32:35Z
2100,1.0592470324983554,1.0732471786970728,1.0132170737978812,2023-02-19T01:31:35Z
2101,1.0592470324983554,1.0732471786970728,1.0132170737978812,2023-02-19T01:30:35Z
2102,1.0592470324983554,1.0733229712026615,1.0132886269892174,2023-02-19T01:25:35Z
2103,1.0592470324983554,1.0733229712026615,1.0132886269892174,2023-02-19T01:23:35Z
2104,1.0592470324983554,1.0733229712026615,1.0132886269892174,2023-02-19T01:22:35Z
2105,1.0592470324983554,1.0734107398649642,1.0133714864729921,2023-02-19T01:21:23Z
2106,1.0592470324983554,1.0734107398649642,1.0133714864729921,2023-02-19T01:17:59Z
2107,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T01:13:23Z
2108,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T01:11:35Z
2109,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T01:09:35Z
2110,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T01:08:23Z
2111,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T01:01:23Z
2112,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T00:50:35Z
2113,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T00:49:47Z
2114,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T00:48:35Z
2115,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T00:47:23Z
2116,1.0592470324983554,1.0734530306756223,1.013411411825021,2023-02-19T00:46:23Z
2117,1.0591480892589777,1.073358985103006,1.0134172888457655,2023-02-18T19:34:11Z
2118,1.0591480892589777,1.073358985103006,1.0134172888457655,2023-02-18T19:33:47Z
2119,1.0591480892589777,1.0733835105931397,1.0134404447107312,2023-02-18T19:29:23Z
2120,1.0591480892589777,1.073483872862207,1.0135352022522734,2023-02-18T18:09:35Z
2121,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T18:07:47Z
2122,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T17:43:47Z
2123,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T17:43:11Z
2124,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T17:42:35Z
2125,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T17:41:59Z
2126,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T17:35:11Z
2127,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T17:33:35Z
2128,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T17:31:59Z
2129,1.0591480892589777,1.0734625080399494,1.013515030547793,2023-02-18T17:30:47Z
2130,1.0591480892589777,1.0734061141668496,1.013461785988631,2023-02-18T16:02:59Z
2131,1.0591480892589777,1.073203850270541,1.0132708175127778,2023-02-18T14:33:35Z
2132,1.0591480892589777,1.073203850270541,1.0132708175127778,2023-02-18T12:04:59Z
2133,1.0591480892589777,1.0733119446232735,1.0133728753400342,2023-02-18T10:08:35Z
2134,1.0591480892589777,1.0733984391398728,1.0134545395732764,2023-02-18T09:01:35Z
2135,1.0591480892589777,1.073454450069373,1.0135074225743113,2023-02-18T08:56:47Z
2136,1.0591480892589777,1.0735982660756798,1.013643207180605,2023-02-18T08:05:47Z
2137,1.0591480892589777,1.0735982660756798,1.013643207180605,2023-02-18T08:05:11Z
2138,1.0591480892589777,1.0735982660756798,1.013643207180605,2023-02-18T08:01:35Z
2139,1.0591480892589777,1.0735982660756798,1.013643207180605,2023-02-18T07:55:59Z
2140,1.0591480892589777,1.0736860767111112,1.0137261140340674,2023-02-18T07:55:23Z
2141,1.0591480892589777,1.0736860767111112,1.0137261140340674,2023-02-18T07:54:47Z
2142,1.0591480892589777,1.0737738981201577,1.013809031059493,2023-02-18T07:53:59Z
2143,1.0591480892589777,1.0737738981201577,1.013809031059493,2023-02-18T07:53:11Z
2144,1.0591480892589777,1.0737738981201577,1.013809031059493,2023-02-18T07:51:59Z
2145,1.0591480892589777,1.0738573984289883,1.0138878682963983,2023-02-18T07:51:11Z
2146,1.0591480892589777,1.0738573984289883,1.0138878682963983,2023-02-18T07:40:11Z
2147,1.0591480892589777,1.0738573984289883,1.0138878682963983,2023-02-18T07:39:35Z
2148,1.0591480892589777,1.0739452408590149,1.013970805168888,2023-02-18T07:38:47Z
